,date,dx,dy,distance,x,y,lon,lat
229,2021-08-29,-2972,1426,36376.787797264566,-1249520.1165047155,1678228.9411487312,-36.669411481090805,-71.09850155766154
230,2021-08-28,-10187,4246,34320.17925663901,-1259707.1165047155,1682474.9411487312,-36.8230298277505,-71.0119164035708
231,2021-08-27,-6153,1164,26733.506757214815,-1265860.1165047155,1683638.9411487312,-36.938027369727244,-70.96975642971977
232,2021-08-26,1307,-4108,24914.669790245596,-1264553.1165047155,1679530.9411487312,-36.976836820428815,-71.00685274481788
233,2021-08-25,2296,-2035,29039.916738980985,-1262257.1165047155,1677495.9411487312,-36.96018347371441,-71.03426643010366
234,2021-08-24,1177,-1875,31235.022191269894,-1261080.1165047155,1675620.9411487312,-36.96528908515601,-71.05437839602008
235,2021-08-23,1284,-4974,29778.953437322536,-1259796.1165047155,1670646.9411487312,-37.019099115301984,-71.09764199261996
236,2021-08-22,2109,-4690,25206.454650403783,-1257687.1165047155,1665956.9411487312,-37.05038666974234,-71.14335258624348
237,2021-08-21,862,-3836,21482.386018803907,-1256825.1165047155,1662120.9411487312,-37.09502014096711,-71.1759897173101
238,2021-08-20,1801,-4224,18475.06447254635,-1255024.1165047155,1657896.9411487312,-37.125636486843334,-71.21660013106498
239,2021-08-19,2856,-2861,16230.513900716795,-1252168.1165047155,1655035.9411487312,-37.110443095864106,-71.25310343246808
240,2021-08-18,2054,-644,16688.904432499632,-1250114.1165047155,1654391.9411487312,-37.075919326930354,-71.26907643538252
241,2021-08-17,430,-1913,18176.82462410752,-1249684.1165047155,1652478.9411487312,-37.098326061828395,-71.28534851871537
242,2021-08-16,2129,-7146,17814.864618213207,-1247555.1165047155,1645332.9411487312,-37.170812367101,-71.34898247462972
243,2021-08-15,4250,-8034,18871.698687452845,-1243305.1165047155,1637298.9411487312,-37.211711658866896,-71.43071607715844
244,2021-08-14,8003,-5269,24795.50924103647,-1235302.1165047155,1632029.9411487312,-37.122495305809494,-71.51302873959426
245,2021-08-13,14130,-4198,34225.36512458788,-1221172.1165047155,1627831.9411487312,-36.87661356058456,-71.62104546220316
246,2021-08-12,16734,-3739,26042.45951423226,-1204438.1165047155,1624092.9411487312,-36.560877185183735,-71.73948324389804
247,2021-08-11,16678,3768,23014.89076068782,-1187760.1165047155,1627860.9411487312,-36.116161908697755,-71.80184906136218
248,2021-08-10,10683,14415,24945.32310928567,-1177077.1165047155,1642275.9411487312,-35.63050470572523,-71.75247975292427
249,2021-08-09,-2096,19848,27001.936547829373,-1179173.1165047155,1662123.9411487312,-35.35332024941271,-71.59418877517338
250,2021-08-08,-4413,11833,28719.338371983984,-1183586.1165047155,1673956.9411487312,-35.262559871657416,-71.4829723324189
251,2021-08-07,3976,5487,33526.02139477416,-1179610.1165047155,1679443.9411487312,-35.08348945166044,-71.46297391408355
252,2021-08-06,6713,13974,37894.47175920434,-1172897.1165047155,1693417.9411487312,-34.707293369856586,-71.39352798825254
253,2021-08-05,2722,16040,33953.15186113551,-1170175.1165047155,1709457.9411487312,-34.39280772531444,-71.28719797256964
254,2021-08-04,-2538,3397,30105.933165856917,-1172713.1165047155,1712854.9411487312,-34.39765110035128,-71.24858224201007
255,2021-08-03,-3091,358,30367.79880007857,-1175804.1165047155,1713212.9411487312,-34.46240193951275,-71.22996135309305
256,2021-08-02,-3070,2990,27347.963073467705,-1178874.1165047155,1716202.9411487312,-34.48549732793526,-71.19165380421597
257,2021-08-01,-3078,2149,24962.368731413666,-1181952.1165047155,1718351.9411487312,-34.52176983294282,-71.15961671057521
258,2021-07-31,2281,2074,22778.95971554419,-1179671.1165047155,1720425.9411487312,-34.43786735974033,-71.1558031757707
259,2021-07-30,4553,4065,25713.357335487974,-1175118.1165047155,1724490.9411487312,-34.27165165195083,-71.14863284717244
260,2021-07-29,2518,4211,31619.224688987622,-1172600.1165047155,1728701.9411487312,-34.14953477700853,-71.12979271590896
261,2021-07-28,1732,-2053,35932.39161469606,-1170868.1165047155,1726648.9411487312,-34.14182012303492,-71.15414407380432
262,2021-07-27,4099,-8745,34950.249749240094,-1166769.1165047155,1717903.9411487312,-34.18363403063237,-71.2410841270631
263,2021-07-26,4498,-8674,27806.096545737943,-1162271.1165047155,1709229.9411487312,-34.21558194034353,-71.32951307549729
264,2021-07-25,7981,-5669,22212.39344362556,-1154290.1165047155,1703560.9411487312,-34.120580873350676,-71.41310530336575
265,2021-07-24,7476,-11955,15651.864756408024,-1146814.1165047155,1691605.9411487312,-34.13507292752571,-71.54149372704852
266,2021-07-23,5341,-14247,19696.839513643903,-1141473.1165047155,1677358.9411487312,-34.23599595429629,-71.67619754229602
267,2021-07-22,3664,-8779,29538.056402184335,-1137809.1165047155,1668579.9411487312,-34.29018142722704,-71.76107396774431
268,2021-07-21,6776,-6445,20966.51966844853,-1131033.1165047155,1662134.9411487312,-34.23411597735565,-71.84432877237663
269,2021-07-20,14081,-2093,17324.86008476066,-1116952.1165047155,1660041.9411487312,-33.9344693082333,-71.93197468558716
270,2021-07-19,11550,7823,26797.278072203153,-1105402.1165047155,1667864.9411487312,-33.53501465321612,-71.93114180964798
271,2021-07-18,2679,8171,33637.07126874385,-1102723.1165047155,1676035.9411487312,-33.342327129887416,-71.8824942492161
272,2021-07-17,917,-2888,37067.54212628052,-1101806.1165047155,1673147.9411487312,-33.36581625569484,-71.90905271553564
273,2021-07-16,4121,-9444,34332.45175151135,-1097685.1165047155,1663703.9411487312,-33.41618662885708,-72.00150243529326
274,2021-07-15,5259,-11999,24952.15981229636,-1092426.1165047155,1651704.9411487312,-33.4803719007937,-72.1190421964888
275,2021-07-14,6455,-11428,14888.48464481331,-1085971.1165047155,1640276.9411487312,-33.507176778134244,-72.23822003768464
276,2021-07-13,5718,-7272,11552.666051232814,-1080253.1165047155,1633004.9411487312,-33.4851325484169,-72.32213529841407
277,2021-07-12,3896,1404,15699.583838467393,-1076357.1165047155,1634408.9411487312,-33.36732042908115,-72.33100314082382
278,2021-07-11,4771,6028,14197.449522763682,-1071586.1165047155,1640436.9411487312,-33.1538597999075,-72.3089433873593
279,2021-07-10,2894,1893,10248.692100019221,-1068692.1165047155,1642329.9411487312,-33.052740137904756,-72.30889621355958
280,2021-07-09,-2734,-2400,11082.067387674753,-1071426.1165047155,1639929.9411487312,-33.15805174193767,-72.31360279117511
281,2021-07-08,577,-5912,10748.647600376942,-1070849.1165047155,1634017.9411487312,-33.23871816691809,-72.36149998372801
282,2021-07-07,4564,-7180,16121.027516490009,-1066285.1165047155,1626837.9411487312,-33.24220162835212,-72.43891348021586
283,2021-07-06,7218,-733,24592.110750496005,-1059067.1165047155,1626104.9411487312,-33.07582626209732,-72.48042104549626
284,2021-07-05,6889,5063,29267.797374002286,-1052178.1165047155,1631167.9411487312,-32.82387137312346,-72.47585657047095
285,2021-07-04,4443,5965,31014.508749761237,-1047735.1165047155,1637132.9411487312,-32.6184990715593,-72.45204611912602
286,2021-07-03,1429,4038,32226.669641129272,-1046306.1165047155,1641170.9411487312,-32.518991084981764,-72.42808012520673
287,2021-07-02,-2935,3670,32420.159071659742,-1049241.1165047155,1644840.9411487312,-32.53373102378853,-72.38556112676442
288,2021-07-01,-3601,4155,28876.104439604584,-1052842.1165047155,1648995.9411487312,-32.55719972615833,-72.33605674245229
289,2021-06-30,-634,-2199,25043.657708196286,-1053476.1165047155,1646796.9411487312,-32.60754393454578,-72.34981248870996
290,2021-06-29,3520,-10812,24466.27263124918,-1049956.1165047155,1635984.9411487312,-32.691875831027765,-72.44993622087837
291,2021-06-28,4404,-8699,30611.33982250385,-1045552.1165047155,1627285.9411487312,-32.721265683627124,-72.5381897981005
292,2021-06-27,5780,2311,37684.674008056645,-1039772.1165047155,1629596.9411487312,-32.5401061594701,-72.54883898011053
293,2021-06-26,2668,9871,31672.099814557758,-1037104.1165047155,1639467.9411487312,-32.316863648119806,-72.48604935276494
294,2021-06-25,374,10555,24253.427011157335,-1036730.1165047155,1650022.9411487312,-32.14166182553528,-72.40661801927968
295,2021-06-24,-387,2231,21865.788413659022,-1037117.1165047155,1652253.9411487312,-32.11642545388688,-72.38755208849868
296,2021-06-23,-52,712,22447.907698284926,-1037169.1165047155,1652965.9411487312,-32.10660454835388,-72.38181244082318
297,2021-06-22,2376,473,22607.67155547605,-1034793.1165047155,1653438.9411487312,-32.04010111823811,-72.38964644466988
298,2021-06-21,2046,-2859,20362.742444614698,-1032747.1165047155,1650579.9411487312,-32.03369745530652,-72.42157747985212
299,2021-06-20,2692,-7732,17921.261080581447,-1030055.1165047155,1642847.9411487312,-32.087448140414885,-72.49420567105365
300,2021-06-19,2811,-9758,16443.053224513744,-1027244.1165047155,1633089.9411487312,-32.17066065612179,-72.58299213525567
301,2021-06-18,4003,-10425,20292.2891617484,-1023241.1165047155,1622664.9411487312,-32.235243003737175,-72.6826476498847
302,2021-06-17,8135,398,27802.796917871052,-1015106.1165047155,1623062.9411487312,-32.022940638907485,-72.71893650315602
303,2021-06-16,6421,9309,26118.938997555375,-1008685.1165047155,1632371.9411487312,-31.712998354150436,-72.67785917733805
304,2021-06-15,3748,-30,17914.370312268908,-1004937.1165047155,1632341.9411487312,-31.618168339417085,-72.69598932487118
305,2021-06-14,4536,-5494,19555.627166686605,-1000401.1165047155,1626847.9411487312,-31.588695311346495,-72.76017310310212
306,2021-06-13,4698,-2829,26616.071004703932,-995703.1165047155,1624018.9411487312,-31.51290020358897,-72.80445897695427
307,2021-06-12,5700,1845,31636.97720952421,-990003.1165047155,1625863.9411487312,-31.337609475900706,-72.81716948980555
308,2021-06-11,8414,7218,34096.44279022007,-981589.1165047155,1633081.9411487312,-31.008621647503954,-72.80061214443123
309,2021-06-10,6332,10332,34152.99975880793,-975257.1165047155,1643413.9411487312,-30.686319143693606,-72.74946248771326
310,2021-06-09,3055,7125,24303.992161035734,-972202.1165047155,1650538.9411487312,-30.49897889670952,-72.70781661689229
311,2021-06-08,1696,-2078,20408.97494367521,-970506.1165047155,1648460.9411487312,-30.486797321957994,-72.7319322522625
312,2021-06-07,73,-6490,18747.267888379418,-970433.1165047155,1641970.9411487312,-30.583819009327854,-72.78311387602739
313,2021-06-06,4597,-5113,20204.23690653588,-965836.1165047155,1636857.9411487312,-30.542939864332382,-72.8444156745788
314,2021-06-05,10092,341,19085.97021939094,-955744.1165047155,1637198.9411487312,-30.275009159896246,-72.88819756450346
315,2021-06-04,8838,6069,13200.07385163127,-946906.1165047155,1643267.9411487312,-29.95198924921043,-72.8807791365674
316,2021-06-03,409,4660,8164.383742094147,-946497.1165047155,1647927.9411487312,-29.871159121050226,-72.8458992344266
317,2021-06-02,-260,-1025,5629.200718666524,-946757.1165047155,1646902.9411487312,-29.8933567066596,-72.852803740536
318,2021-06-01,5674,-1362,5820.5624082534705,-941083.1165047155,1645540.9411487312,-29.76519334436109,-72.8892164210873
319,2021-05-31,6754,2301,11537.592600933387,-934329.1165047155,1647841.9411487312,-29.553308639588348,-72.9014262779482
320,2021-05-30,8002,2882,17586.60327022949,-926327.1165047155,1650723.9411487312,-29.299578805414985,-72.91435091177489
321,2021-05-29,6925,1530,25496.293860571805,-919402.1165047155,1652253.9411487312,-29.093893627508848,-72.93292451099587
322,2021-05-28,5154,1887,30795.074624422472,-914248.1165047155,1654140.9411487312,-28.929546067365884,-72.94064865230928
323,2021-05-27,2022,3667,25859.25737539698,-912226.1165047155,1657807.9411487312,-28.822248717662728,-72.92032789777419
324,2021-05-26,-179,4459,24705.945501372826,-912405.1165047155,1662266.9411487312,-28.762033438102588,-72.88400709729295
325,2021-05-25,-477,3932,26551.962883814085,-912882.1165047155,1666198.9411487312,-28.717586727854783,-72.85056732039186
326,2021-05-24,-1764,6482,28928.35355385609,-914646.1165047155,1672680.9411487312,-28.670476056012212,-72.79115084792049
327,2021-05-23,-2127,10279,34242.36435512031,-916773.1165047155,1682959.9411487312,-28.578832207967242,-72.69981385415406
328,2021-05-22,3004,5585,41354.40874994478,-913769.1165047155,1688544.9411487312,-28.420377887868437,-72.66820470698566
329,2021-05-21,6649,3179,35288.67621375505,-907120.1165047155,1691723.9411487312,-28.200675991792842,-72.67142975227674
330,2021-05-20,7069,2725,28359.59857577072,-900051.1165047155,1694448.9411487312,-27.976180964588853,-72.67983752168972
331,2021-05-19,6424,-1321,21864.82806262435,-893627.1165047155,1693127.9411487312,-27.82493842560702,-72.71780113882426
332,2021-05-18,6695,-4124,20392.255514617562,-886932.1165047155,1689003.9411487312,-27.70492538141855,-72.77936157499316
333,2021-05-17,7915,-7691,23780.144294215428,-879017.1165047155,1681312.9411487312,-27.601283348589938,-72.87472979179505
334,2021-05-16,7730,-8679,32405.69179667043,-871287.1165047155,1672633.9411487312,-27.51533312387405,-72.97722051342521
335,2021-05-15,6741,-12946,28237.540964483684,-864546.1165047155,1659687.9411487312,-27.51540548980734,-73.10993006165043
336,2021-05-14,2204,-12316,25853.236342325887,-862342.1165047155,1647371.9411487312,-27.630498808336274,-73.21845064964084
337,2021-05-13,-2643,-847,26493.13431801533,-864985.1165047155,1646524.9411487312,-27.71473398509298,-73.2141114990365
338,2021-05-12,-403,5563,23990.407550213193,-865388.1165047155,1652087.9411487312,-27.64621263521537,-73.1676267931371
339,2021-05-11,-3738,1162,23339.035793208335,-869126.1165047155,1653249.9411487312,-27.731247574160665,-73.1424824981178
340,2021-05-10,-1873,-3179,19748.363016823227,-870999.1165047155,1650070.9411487312,-27.827581822562138,-73.16011600126355
341,2021-05-09,3101,3305,17667.848611848818,-867898.1165047155,1653375.9411487312,-27.696097239689664,-73.14666020431095
342,2021-05-08,2889,3446,20981.697466280923,-865009.1165047155,1656821.9411487312,-27.568582635736533,-73.13108664454393
343,2021-05-07,1932,-5169,24517.58150382272,-863077.1165047155,1651652.9411487312,-27.589478052651522,-73.18086970055388
344,2021-05-06,2853,-1472,25619.02122193642,-860224.1165047155,1650180.9411487312,-27.532615973391696,-73.20473243568078
345,2021-05-05,6192,-1046,28440.87796605234,-854032.1165047155,1649134.9411487312,-27.37813583700913,-73.23912105715488
346,2021-05-04,13179,4568,28629.85488023057,-840853.1165047155,1653702.9411487312,-26.951826946117162,-73.25687183255613
347,2021-05-03,8400,8061,15645.792854770258,-832453.1165047155,1661763.9411487312,-26.608371882192003,-73.22586022431996
348,2021-05-02,11552,12866,12908.514705293052,-820901.1165047155,1674629.9411487312,-26.11402535886806,-73.16769277913208
349,2021-05-01,10485,16786,24148.445174012795,-810416.1165047155,1691415.9411487312,-25.600699274083368,-73.07193637159455
350,2021-04-30,14975,24264,26270.606197459452,-795441.1165047155,1715679.9411487312,-24.873865505745638,-72.93042170927464
351,2021-04-29,15576,24210,29582.574948390902,-779865.1165047155,1739889.9411487312,-24.14319618161588,-72.78884295684988
352,2021-04-28,2906,11375,31763.287519306898,-776959.1165047155,1751264.9411487312,-23.92475262190966,-72.70511343729744
353,2021-04-27,1066,-2531,29436.960261511613,-775893.1165047155,1748733.9411487312,-23.92631009826385,-72.73008995750672
354,2021-04-26,5615,-9298,31085.70283566089,-770278.1165047155,1739435.9411487312,-23.885301589171593,-72.82809973191031
355,2021-04-25,6820,-1025,27002.211623118717,-763458.1165047155,1738410.9411487312,-23.709645302916485,-72.86165669233648
356,2021-04-24,3046,-720,24641.981869052815,-760412.1165047155,1737690.9411487312,-23.634146811321585,-72.87877568711198
357,2021-04-23,7622,3048,23894.27925319039,-752790.1165047155,1740738.9411487312,-23.38627869885323,-72.8810085807348
358,2021-04-22,6344,5364,28345.106352681283,-746446.1165047155,1746102.9411487312,-23.14635020706668,-72.85898320020279
359,2021-04-21,3730,8099,33451.428705480415,-742716.1165047155,1754201.9411487312,-22.947439587037863,-72.8044841320165
360,2021-04-20,4355,2389,28674.497912864597,-738361.1165047155,1756590.9411487312,-22.798843452348798,-72.79986022337441
361,2021-04-19,2357,3470,30051.856657851367,-736004.1165047155,1760060.9411487312,-22.693202881794775,-72.77904289685085
362,2021-04-18,-2918,-1960,29879.474215213388,-738922.1165047155,1758100.9411487312,-22.7968019486217,-72.7852222232077
363,2021-04-17,-1018,-10041,28654.666457231815,-739940.1165047155,1748059.9411487312,-22.942560875612834,-72.86576680805216
364,2021-04-16,4071,-6620,35207.71728221021,-735869.1165047155,1741439.9411487312,-22.907149396025474,-72.93563454784571
365,2021-04-15,4492,1332,37810.140119441734,-731377.1165047155,1742771.9411487312,-22.765996415236753,-72.94032471834241
366,2021-04-14,2119,1258,41918.94908404681,-729258.1165047155,1744029.9411487312,-22.6920194335267,-72.93721853821178
367,2021-04-13,6996,2431,42827.83061486313,-722262.1165047155,1746460.9411487312,-22.467910509479346,-72.9412344217673
368,2021-04-12,6626,8858,38733.25033848966,-715636.1165047155,1755318.9411487312,-22.180514661627374,-72.88960689534562
369,2021-04-11,4036,4616,27681.31361876298,-711600.1165047155,1759934.9411487312,-22.015118259507258,-72.86451929997096
370,2021-04-10,-161,4463,21552.30328274971,-711761.1165047155,1764397.9411487312,-21.969231676253116,-72.82633519369641
371,2021-04-09,-50,8925,18436.597675366324,-711811.1165047155,1773322.9411487312,-21.87050635044898,-72.75085833266665
372,2021-04-08,3415,7078,14240.190646196681,-708396.1165047155,1780400.9411487312,-21.69690313231608,-72.7026015144038
373,2021-04-07,1283,4407,11101.920523114817,-707113.1165047155,1784807.9411487312,-21.61269975250853,-72.66964908738622
374,2021-04-06,3224,-4194,12282.554412046456,-703889.1165047155,1780613.9411487312,-21.569233011034445,-72.71591441522007
375,2021-04-05,5456,-4061,7150.620065453472,-698433.1165047155,1776552.9411487312,-21.46174932758667,-72.76847960552085
376,2021-04-04,4535,1433,479.9551357182982,-693898.1165047155,1777985.9411487312,-21.319309012431486,-72.77138770734224
377,2021-04-03,4750,-175,4283.3870082799185,-689148.1165047155,1777810.9411487312,-21.1882528481894,-72.7885322698885
378,2021-04-02,10095,2043,8889.886469794774,-679053.1165047155,1779853.9411487312,-20.882944300624967,-72.80414632690218
379,2021-04-01,8015,2824,19179.365490471322,-671038.1165047155,1782677.9411487312,-20.627411200993194,-72.80596160868602
380,2021-03-31,3360,-5618,27592.966195739198,-667678.1165047155,1777059.9411487312,-20.592236279887082,-72.86454234595863
381,2021-03-30,5455,-9828,30282.947090495647,-662223.1165047155,1767231.9411487312,-20.54214852686657,-72.96564649211838
382,2021-03-29,4884,-5108,36947.36632668858,-657339.1165047155,1762123.9411487312,-20.457424564717094,-73.02470373382197
383,2021-03-28,4244,5126,43127.92997615477,-653095.1165047155,1767249.9411487312,-20.282017335585802,-72.9944413931225
384,2021-03-27,-2424,1130,45830.821864887796,-655519.1165047155,1768379.9411487312,-20.33919265557883,-72.97715448903396
385,2021-03-26,-947,2290,43231.30790697865,-656466.1165047155,1770669.9411487312,-20.341984084045755,-72.95463633623974
386,2021-03-25,-765,-5976,41916.20782730471,-657231.1165047155,1764693.9411487312,-20.42701565582999,-73.00315031594896
387,2021-03-24,4247,-9297,42436.9988609558,-652984.1165047155,1755396.9411487312,-20.404525937785763,-73.09584058884774
388,2021-03-23,4773,-10726,49729.830563239026,-648211.1165047155,1744670.9411487312,-20.38193212993544,-73.20235936367384
